微博id,微博正文,发布时间,点赞数,转发数,评论数
ME4Dzjqay,有消息称苹果C口版的EarPods耳机开始量产，搭配iPhone 15系列的新接口，大家有线耳机用3.5mm多还是C口类的数据接口多？ tws用户留言其他场景  原图 ,2023-04-28 14:38,49,2,30
MDY1D4wKt,每日一问：无线充电普及这么久了，你平常更喜欢无线随手充还是有线超快充？  原图 ,2023-04-27 21:48,137,0,96
MDWwId198,真我11官宣“超大底”，猜一个传感器  原图 ,2023-04-27 17:59,153,1,73
MDVvd4Ue1,骁龙870 vs 天玑9000大家觉得有必要嘛？[举手]  原图 ,2023-04-27 15:22,82,1,49
MDUasbDkr,iPhone 15 Pro系列最新的渲染图来了图一为15 Pro和 14 Pro音量键对比，从实体拨片改成了可自定义的按键，谁的青春结束了[苦涩]手感比前几代直角边框会更加圆润然后就是几个板上钉钉的升级点，包括Type-C接口/5-6倍潜望式光学变焦/欧洲地区的应用侧载服务等，你最期待15系有哪个升级点呢？[举手]  [组图共3张] 原图 ,2023-04-27 11:58,70,3,40
MDTtnrEi4,真我11官方海报图来了，关注的小伙伴可以蹲蹲5月10号的发布会，大家看到这个设计第一眼想到啥？  原图 ,2023-04-27 10:12,83,1,55
MDNXpEYTf,鸿蒙官方今天带来了 HarmonyOS 3 百机升级最新进展。即日起，HUAWEI P20 等 13 款设备启动正式版升级。鸿蒙3.1最快5月也要发布了，你现在的鸿蒙版本是多少呢？  原图 ,2023-04-26 20:10,81,3,45
MDLJ3dbJ6,大家手里都是什么设备搭配什么耳机？  原图 ,2023-04-26 14:29,114,2,160
MDKBrdzhG,华为手环8今日10点开售了，首发价239元，NFC版首发279元，已经入手的小伙伴感觉怎么样？大家平时更喜欢戴智能手环还是手表？手上不喜欢戴东西的扣114514  原图 ,2023-04-26 11:37,70,2,47
MDK5GCaSc,真我11定档5月10号 强调“越级影像”此前爆料会上两亿像素，不知道旗舰算法会不会下放。估计还会延续前两款堆料足、1TB的传统五月中端要开始卷影像了有小伙伴在等这台机器嘛？  [组图共2张] 原图 ,2023-04-26 10:19,91,0,49
MDEq0zxuY,每日一问：单论颜值，前置居中挖孔和两侧开孔你更喜欢哪个？  [组图共2张] 原图 ,2023-04-25 19:53,152,0,131
MDDckwT0K,#你喜欢小尺寸手机吗# 印象最深就是SE一代了，5S的机身塞下了6S的芯片，不愧当年的小钢炮，5C那种圆润的手感也很喜欢，可惜内需与手感不能妥协，你喜欢小屏手机哪一点？  原图 ,2023-04-25 16:46,68,2,36
MDCgpmK2S,机圈同质化这么严重，大家觉得现在中端（性价比）机型的刚需功能/门槛是什么呢？干掉塑料支架加一分  原图 ,2023-04-25 14:24,106,0,57
MDAZIbPkN,没想到诺基亚的功能机一直在更新换代，新105 4G手机支持蓝牙5.0、支付宝、TF扩展，搭载紫光展锐芯片，预售价199，你家里老人现在用的是智能机还是老人机（功能机）呢？需求是什么？  [组图共2张] 原图 ,2023-04-25 11:10,59,3,31
MDAmO4Gba,又有两台骁龙8+入网了100W曲屏OPPO Reno10 Pro+和120W直屏的iQOO Neo8你怎么选？有在等这两台机器的小伙伴嘛？  原图 ,2023-04-25 09:34,103,2,62
MDvDOchdC,每日一问：3202年了，手机面板你更偏爱OLED还是LCD？[干饭人]我先来，LCD永不XX！[赢牛奶]  原图 ,2023-04-24 21:32,208,6,75
MDux2e8pq,大家更喜欢哪台8+？[揣手]  原图 ,2023-04-24 18:43,103,1,61
MDtBK5oC6,小米工业设计部设计总监回复评论说14 Pro会比11 U更惊艳，大家期待小米14系列会有哪些新变化？  原图 ,2023-04-24 16:21,263,5,59
MDrdwzPa8,中国广电已经支持了iPhone 5G了，合约机也同步开售，2-3年合约购机只需两千多，对广电最深的印象就是前阵子的19元192G，大家在用的套餐资费和流量是多少呢？  原图 ,2023-04-24 10:16,133,2,70
MDm2Fv8ZD,每日一问：你的手机相机模组是多少万像素？哪个传感器？  原图 ,2023-04-23 21:06,131,0,121
MDk0Pgtps,#苹果为什么不做节假日闹钟#他们好像都没有调休这一说小伙伴们觉得iOS和安卓的差异化主要在哪？  原图 ,2023-04-23 15:56,63,3,26
MDiLidJU0,工作室的小伙伴给华为P40 Pro买了个壳居然歪了，结果发现P40 Pro和P40 Pro+的壳不能通用，大家现在手里的壳用多久了呢？质量好嘛？  原图 ,2023-04-23 12:45,83,4,25
MDc08iJlU,每日一问：你买耳机最看重的是什么？主动降噪耳机是你的刚需嘛？  原图 ,2023-04-22 19:32,101,2,53
MDaat7oDN,大家怎么选[举手]  原图 ,2023-04-22 14:52,135,1,88
MD9kaBOjw,vivo Pad2今天开启了线下先享开售，想马上拿到机器的小伙伴可以不用等预售结束了，有已经拿到或者准备购买的小伙伴嘛？  原图 ,2023-04-22 12:43,40,1,19
MD3tdvyq8,每日一问：冲动消费不可取，说说你最近买了哪件电子产品吃灰了？我的是iPad  原图 ,2023-04-21 21:49,100,0,92
MD1Y6cgdP,玩原神最流畅的手机是它？魅族20系列是USB2.0还是3.0？「白问」 最近新机也是一波接一波，旗舰折叠平板都有，后台私信选机的问题也不少，本期视频就来看看大家又提了什么新问题？#数码好物种草计划# 白问视频的微博视频    抽奖详情  ,2023-04-21 18:00,1810,357,129
MD009oELk,大家平常对高刷感知强吗？想起来高刷这个概念已经普及很多年了，从iPad Pro到一加7Pro 90Hz 各路厂家旗舰再到下放到千元机，生活中其实还是有人感知不出来60Hz和120Hz区别的，你是哪种？  原图 ,2023-04-21 12:59,99,1,73
MCZ2XmSLt,荣耀X50i今日发布8+256GB 149912+256GB 1699主打大屏+一亿像素大家自己或家人朋友用过荣耀X系列嘛？  [组图共2张] 原图 ,2023-04-21 10:33,48,1,58
MCYwUvJjV,小米13 Ultra今天10点首销，有已经玩上或者准备购买的小伙伴嘛？#小米13ultra今日开售#  原图 ,2023-04-21 09:14,69,2,50
MCS5WeH7g,刚搬了工位，小伙伴们的空间都蛮精致的，评论分享一下你的桌搭好用小配件  [组图共2张] 原图 ,2023-04-20 16:51,74,3,26
MCJO7jcMz,每日一问：你今天使用手机最长的APP是什么？为什么这么长？  原图 ,2023-04-19 19:46,94,0,38
MCHDSbMvq,今天是小米6发布6周年，我的米6也钉了很久 ，现在在家待命着，功能都还完整，大家用过时间最长的手机是哪一个呢？  [组图共2张] 原图 ,2023-04-19 14:15,129,4,58
MCGve3NJn,天玑9200+跑分136万，超过了8 Gen 2，GPU成绩大幅度提升，机器应该是iQOO Neo 8 Pro，大家对这款U期待怎么样？  原图 ,2023-04-19 11:21,81,1,29
MCBdzzrlY,小米13 Ultra线下实拍，图源水印，想要体验的小伙伴赶紧找找身边的小米之家吧，有已经抢到了的小伙伴嘛？#小米13ultra#  [组图共3张] 原图 ,2023-04-18 21:54,109,1,34
MCAyJsXS3,小米 13 Ultra 价格出炉12G+256G 5999 元16G+512G 6499 元16G+1TB 7299 元这定价香了吗？#小米13ultra# #小米13ultra徕卡光学#  原图 ,2023-04-18 20:13,131,3,50
MCzrjjH4N,刚整理出来的红米Note4X初音未来礼盒，有谁还记得这台机器是什么时候发布的嘛？[开学季]  [组图共2张] 原图 ,2023-04-18 17:22,92,3,36
MCz19pCYX,真我11要上两亿像素了，大家看好这次realme的影像越级之路嘛？定价多少？  原图 ,2023-04-18 16:17,125,1,45
MCwXSBsAB,强哥可能是看在大嫂的面子上，放弃小灵通转行智能手机了  [组图共2张] 原图 ,2023-04-18 11:04,141,1,12
MCwqLwMiF,早上好啊朋友们每日一问：你最常用的音乐播放器是什么呢？歌多吗？  原图 ,2023-04-18 09:42,53,1,58
MCqbe7OYR,华为手机克隆超高速模式确实猛，可以跑到140M/s，60G的数据十几分钟就换好了比USB2.0还是快多了，妥妥的USB2.5的速度  原图 ,2023-04-17 17:48,457,6,59
MCpl9lEEd,nova11发布，标准版起售价2499，Pro版本3499起，Ultra 512GB 昆仑玻璃4499，其他版本昆仑玻璃需要加200元，nova用户有换机欲望吗？  原图 ,2023-04-17 15:39,111,4,53
MCnXknT42,13 Ultra白色素皮版本来了，对比橄榄绿你更喜欢哪一个？  [组图共2张] 原图 ,2023-04-17 12:08,76,0,28
MCfA9AZXG,已经有第三方经销商开放了小米 13 Ultra的预订，5999起，大家觉得起售价是多少呢？[开学季]  原图 ,2023-04-16 14:49,62,1,16
MCeP4mIRt,小米电视大师回归，QD-Mini LED背光、全新大师画质引擎，支持多屏同色，堆料有点猛  原图 ,2023-04-16 12:53,60,1,25
MC7p739vO,手机官方快充线混用实测！差太多？「白问」 充电线有什么讲究吗？数据线对快充有没有影响？在去年的快充混用视频中，有很多小伙伴提出类似的疑问？我们自己工作室也经常出现充电线搞混的情况。这期视频我们就来聊聊：充电线到底能不能混用？#数码好物种草计划# http://t.cn/A6Nt8SuJ  http://t.cn/A6NV69v5 ,2023-04-15 18:00,1515,346,129
MC6iFdSBb,小米平板二代触控笔官宣，应该是兼容5代平板的，看起来设计没怎么变，小伙伴们觉得会有什么新功能呢？  [组图共2张] 原图 ,2023-04-15 15:11,89,1,28
MC59Svyeh,看了一下下周又是新机扎堆的一周4月17日：华为nova11系列，晚上还有一个一加Ace2原神礼盒4月18日：小米13 Ultra、小米平板6系列、小米手环84月20日：vivo X Fold2、vivo X Flip、vivo Pad2这些新品，大家最期待哪一个？  ,2023-04-15 12:17,303,5,52
MC4AOmdnM,小米手环8新增“跑步豆”模式，好像体测考试带的那个腕环，大家觉得这个使用场景多嘛？  原图 ,2023-04-15 10:50,49,1,22
MBYz8v5CP,小米平板6系列预热第二波，2.8k+144Hz高刷护眼屏幕，是小伙伴们期待的“好屏”嘛？  [组图共2张] 原图 ,2023-04-14 19:30,58,2,14
MBY9k8aJX,ColorOS 13.1 正式版推送计划来了，面向55款OPPO和一加机型，有你在用的手机嘛？  原图 ,2023-04-14 18:26,50,2,20
MBWu2ihYQ,这是加了一堆外置配件吗？看着真的挺像相机的  原图 ,2023-04-14 14:11,45,0,21
MBVacDZX8,#微信内测朋友圈置顶功能# 逐渐向QQ空间看齐，不过对于我们这种三天可见的没有吸引力，大家最想要微信新增什么功能呢？  原图 ,2023-04-14 10:50,29,4,18
MBUZGckj4,realme昨天在海外推出了realme Narzo N55，这是自C55后第二款搭载 Mini 胶囊的realme手机。该胶囊可以显示电池状态、数据使用情况和步数。大家觉得这个胶囊它“灵动”吗？   原图 ,2023-04-14 10:24,67,1,16
MBUEjgq91,小米13 Ultra预热「街拍模式」，强调人文摄影，大家平常随手拍的场景多嘛？  原图 ,2023-04-14 09:31,37,2,12
MBM3gbg9c,小米平板6系列也来了，主打生产力效率，应该有不少朋友在等它吧？  原图 ,2023-04-13 11:38,51,1,30
MBLCk6f9N,小米手环8官宣！之前的爆料图显示表带改成了可拆卸，看起来我的6 NFC应该寿命不长了  [组图共2张] 原图 ,2023-04-13 10:32,105,3,32
MBLzbkanK,小米13U真机图来了，好像是个绿色素皮，看厚度应该轻不了  原图 ,2023-04-13 10:24,55,3,18
MBLsHbsF1,小米 13 Ultra 跑分出来了，8 Gen 2标准水平，13 Pro之前我们数据库测得单核1482/多核5174。相比这些我还是更关心“光”，大家觉得怎么样？  [组图共2张] 原图 ,2023-04-13 10:08,157,1,36
MBESQqiQr,米家智能音频眼镜今早十点开售，众筹已经过百万了，小伙伴们怎么看？有了解或者下单的嘛？  原图 ,2023-04-12 17:23,42,1,14
MBCRDxWFR,拍样张时找到了超棒的人像模特[送花花]  原图 ,2023-04-12 12:15,49,2,12
MBCyKvSic,好像现在旗舰机的快充都趋同了，都是性价比机型在卷“超充”，比如Redmi Note 12 探索版的210w。大家现在用的手机充电速率是多少呢？有电量焦虑吗？  原图 ,2023-04-12 11:28,50,0,29
MBBPT9yVX,一加Ace 2昨天官宣的原神定制礼盒今天又预热，将配备18GB内存，真是卷起来了，我还在用8G啊，大家现在都是什么存储配置，够用吗？  [组图共3张] 原图 ,2023-04-12 09:38,41,1,33
MBBGKm1Vk,#小米13ultra定档4月18日# 终于，下周二要来“大”的了。  原图 ,2023-04-12 09:15,82,1,25
MBw5tmymb,晚上好啊 朋友们每日一问：大家的手机刷新率是默认智能还是到手选择最高？还是你觉得有LTPO更好？  原图 ,2023-04-11 19:00,49,1,38
MBvOMti3P,小米13 Ultra最新渲染图，图源水印，真实性待定，看着有点厚啊，而且还是白色素皮，买这个色的话真得套壳了  [组图共3张] 原图 ,2023-04-11 18:18,64,2,21
MBuIepAA1,华为最新官宣了畅享60X，7000mAh超大电池，可能还是7英寸大屏幕，主打大屏大续航，大家自己或家人有用过畅享系列吗？  原图 ,2023-04-11 15:30,79,2,54
MBuq9jNH1,刚看到有个帖子问没卡针的时候都用什么取过SIM卡？我一般都用耳钉，贼拉好用  [组图共2张] 原图 ,2023-04-11 14:45,179,3,76
MBtc8vyjr,真我 GT Neo5 SE 首销全渠道销量突破 10 万台了，成绩挺不错，想购入的小伙伴们用上了吗？  原图 ,2023-04-11 11:38,82,1,23
MBsddwMoN,vivo折叠屏和平板新品发布会官宣了，4月20日晚七点，大家比较期待折叠屏还是平板呢？  原图 ,2023-04-11 09:08,41,2,14
MBlYGx0EW,蓝厂首款小折叠也要来了，外屏采用了与OPPO不同的横向设计，面积也算是小折叠当中比较大的了～这个外观大家觉得咋样？  [组图共2张] 原图 ,2023-04-10 17:15,100,6,39
MBltUxtoO,大家的苹果天气、歌词问题解决了吗？天气、歌词等问题其实与系统无关，和 Apple 服务有关。Apple在服务器端修复后功能就能回归正常。目前天气服务已恢复正常，Apple Music依然有大量歌曲丢失歌词。#苹果天气#  原图 ,2023-04-10 16:00,34,1,13
MBkIS2dq9,华为nova 11官宣了，将于4月17日华为全场景新品发布会上发布，看官宣图和之前曝光的渲染图差不太多，有用过nova系列的小伙伴吗？  [组图共2张] 原图 ,2023-04-10 14:04,99,3,50
MBiY1jI9M,早上好啊朋友们[送花花]每日一问：你的手机app是放在文件夹还是桌面平铺呢？  原图 ,2023-04-10 09:35,62,2,56
MBbaEyHIN,网传小米13 Ultra发布会是4月18日，有多少小伙伴在蹲这台机的？  原图 ,2023-04-09 13:45,79,5,39
MAyrdgF0o,线下逛街，发现OPPO Find X6的这个金色还挺好看的  原图 ,2023-04-05 11:08,94,4,44
MArhZlXhA,#苹果天气#又崩了，数据显示不出来。大家的崩了吗  原图 ,2023-04-04 16:56,69,1,48
MAinn2OkT,山寨VS原装充电器差别有多大？ 白问视频的微博视频  ,2023-04-03 18:15,203,20,32
MAh42aHoc,真我GT Neo 5SE价格公布8GB+256GB 首销1999元 12GB+256GB 首销2199元12GB+512GB 首销2299元 16GB+1TB 首销2599元大家觉得这个价格射门成功了么  原图 ,2023-04-03 14:54,151,7,48
MAfek4gmg,早上好啊 朋友们[送花花]每日一问：用机至今，你用过手感最好的一台手机是哪台？  ,2023-04-03 10:14,111,5,170
MzZOw2JFl,百元机焊门员  Redmi 12C使用体验「白问」之前我们体验过Redmi 9A，有不少小伙伴说真·迭代升级款Redmi 12C才是百元机的新标杆，售价699元的手机体验如何？这期聊聊～#新机来了# 白问视频的微博视频  抽奖详情  ,2023-04-01 19:00,1650,281,119
MzYKOnmYv,现在还有聊天不发表情包的人吗？我感觉我平均两三条就得配一个表情包才行  原图 ,2023-04-01 16:18,47,4,42
MzI9AiyAT,有买了魅族一元购的小伙伴吗？是下单还是回款？  ,2023-03-30 22:02,124,6,57
MzI518clN,魅族20系列价格公布魅族20 12+128G 2999元  12+256G 3399元  12+512G 3799元魅族20 Pro  12+128G 3999元  12+256G 4399元 12+512G 4799元魅族20 INFINITY 12+256G 6299元  12+512G 7299元  16+1T 8499元  ,2023-03-30 21:51,87,7,53
MzHX39YZk,魅族20和魅族20Pro真机实拍  原图 ,2023-03-30 21:31,65,7,28
